"","country","year","cowc","cown","idc_mveto","idc_gcman","idc_gcimp","idc_auton","idc_jrevman","idc_relconstd","idc_relconstp","idc_milleg","idc_partynoethnic","idc_jtenure","idc_jconst","idc_gcseats1","idc_gcseats2","idc_gcseats3","idc_unity","idc_resman","idc_resseats","idc_resseats2","idc_resseatsimp","idc_miman","idc_subtax","idc_subed","idc_subpolice","idc_fedunits","idc_state","idc_muni","qog_fe_etfra","qog_iaep_ebbp","qog_gle_gdp","qog_bti_ci","qog_cspf_sfi","qog_gtm_unit","qog_ccp_hr","qog_ffp_hr","qog_iiag_phr","qog_dpi_housesys","qog_jw_bicameral","qog_bti_ig","qog_vdem_partipdem","qog_iaep_nr","qog_bti_sop","qog_gol_est","qog_gol_mt","qog_iaep_es","qog_no_ef","qog_no_ce","qog_iaep_eccdt","qog_iaep_ecdl","qog_iaep_eml","qog_iaep_epmf","qog_iaep_evp","qog_iaep_lcre","qog_iaep_lego","qog_iaep_lrit","qog_wbgi_pve","qog_hum_satdem","qog_hum_supdem","qog_hum_trust","qog_wdi_gini","qog_gle_pop","qog_al_ethnic","dpi_auton","qog_pt_federal","dpi_system","dpi_author","dpi_pr","dpi_sensys","dpi_eiec","vdem_e_miinterc","vdem_e_civil_war","ucdp_side_a","ucdp_side_b","ucdp_territory_name","ucdp_intensity_level","ucdp_cumulative_intensity","ucdp_type_of_conflict","epr_reg_aut_dum","epr_reg_aut_cont","prio_onset","polity4_polity_score","polity4_fragment","rai_n_RAI","tb_other_provis","tb_aut","tb_conflict_length"
"1","Afghanistan",1975,"AFG",700,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,15343.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347443246544013,"0",NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,15378,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-7,NA,NA,0,NA,NA
"2","Afghanistan",1976,"AFG",700,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,15964.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347394781319207,"0",NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,15653,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-7,NA,NA,0,NA,NA
"3","Afghanistan",1977,"AFG",700,0,0,NA,0,0,0,0,NA,0,NA,1,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,14712.78,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0342446142973179,"0",NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,15892,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-7,NA,NA,0,NA,NA
"4","Afghanistan",1978,"AFG",700,0,0,NA,0,0,0,0,NA,0,NA,1,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,0,15650.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0303069734580533,"1",NA,NA,NA,"2",4,NA,"0","1","0","1","0","1",0,3,NA,NA,NA,NA,NA,16064,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","PDPA",NA,2,1,3,0,0,3,NA,NA,NA,0,NA,1
"5","Afghanistan",1979,"AFG",700,0,0,NA,0,0,0,0,NA,0,NA,1,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,15377.64,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0196451829418535,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,16128,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Jam'iyyat-i Islami-yi Afghanistan",NA,2,1,3,1,5,0,NA,NA,NA,0,NA,1
"6","Afghanistan",1980,"AFG",700,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,15337.9,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0275787846495174,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,16063,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,1
"7","Afghanistan",1981,"AFG",700,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,16770.32,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0274311638600394,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,15862,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,7
"8","Afghanistan",1982,"AFG",700,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,17924.109,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0279528307992789,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,15549,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,7
"9","Afghanistan",1983,"AFG",700,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,18125.359,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0279548986037019,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,15177,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,7
"10","Afghanistan",1984,"AFG",700,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,17363.84,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0280615416338169,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,14814,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Harakat-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,1
"11","Afghanistan",1985,"AFG",700,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,16455.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280770350772856,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,14519,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,7
"12","Afghanistan",1986,"AFG",700,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,17374.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281573909027332,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,14300,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,7
"13","Afghanistan",1987,"AFG",700,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,NA,14231.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295751058833301,"0",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,14165,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,7
"14","Afghanistan",1988,"AFG",700,0,0,NA,0,1,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0.75079703,0,12856.37,NA,NA,NA,NA,NA,NA,NA,1,NA,0.030130725333885,"1",NA,NA,NA,"1",4,NA,"0","1","0","1","1","1",0,1,NA,NA,NA,NA,NA,14162,0.769344584540685,0,NA,"Presidential",NA,NA,NA,2,1,1,"Government of Afghanistan","Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,NA,NA,NA,0,NA,7
"15","Afghanistan",1989,"AFG",700,0,0,NA,0,1,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1,0.75079703,0,12705.77,NA,NA,NA,NA,NA,NA,NA,1,NA,0.0306591508975152,"1",NA,NA,NA,"1",4,NA,"0","1","0","1","1","1",0,1,NA,NA,NA,NA,NA,14346,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",NA,2,1,4,1,5,0,-8,NA,NA,0,NA,1
"16","Afghanistan",1990,"AFG",700,0,0,NA,0,1,NA,NA,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0.75079703,0,12332.09,NA,NA,NA,2,NA,NA,NA,1,NA,0.029486218260205,"1",NA,NA,NA,"1",4,NA,"0","1","0","1","1","1",0,1,NA,NA,NA,NA,NA,14754,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Military faction (forces of Shahnawaz Tanay)",NA,2,1,3,1,5,0,-8,NA,NA,0,NA,1
"17","Afghanistan",1991,"AFG",700,0,0,NA,0,1,1,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0.75079703,0,12810.61,NA,NA,NA,2,NA,NA,NA,1,NA,0.0292950390798292,"1",NA,NA,NA,"1",4,NA,"0","1",NA,"1",NA,"0",0,1,NA,NA,NA,NA,NA,15403,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan",NA,2,1,3,1,5,0,-8,NA,NA,0,NA,1
"18","Afghanistan",1992,"AFG",700,0,0,NA,0,1,1,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0.75079703,0,12455.55,NA,NA,NA,2,NA,NA,NA,1,NA,0.0273633179245263,"1",NA,NA,NA,"1",4,2,"0","1",NA,"1",NA,"0",0,1,NA,NA,NA,NA,NA,16276,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan",NA,2,1,3,1,5,0,NA,NA,NA,0,NA,1
"19","Afghanistan",1993,"AFG",700,0,0,NA,0,1,1,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0.75079703,0,11410.25,NA,NA,NA,2,NA,NA,NA,1,NA,0.0272696203928195,"1",NA,NA,NA,"1",4,2,"0","1",NA,"1",NA,"0",0,1,NA,NA,NA,NA,NA,17322,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami",NA,2,1,3,1,5,0,NA,NA,NA,0,NA,2
"20","Afghanistan",1994,"AFG",700,0,0,NA,0,1,1,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0.75079703,0,10888.46,NA,NA,NA,2,NA,NA,NA,1,NA,0.0272696203928195,"1",NA,NA,NA,"1",4,2,"0","1",NA,"1",NA,"0",0,1,NA,NA,NA,NA,NA,18470,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami",NA,2,1,3,1,5,0,NA,NA,NA,0,NA,2
"21","Afghanistan",1995,"AFG",700,0,0,NA,0,1,1,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0.75079703,0,13930.46,NA,25,NA,2,NA,NA,NA,1,NA,0.0219964979011807,"1",NA,NA,NA,"1",4,2,"0","1",NA,"1",NA,"0",0,1,NA,NA,NA,NA,NA,19661,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami, Taleban",NA,2,1,3,1,5,0,NA,NA,NA,0,NA,1
"22","Afghanistan",1996,"AFG",700,0,0,NA,0,1,1,0,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.75079703,0,15200.88,NA,24,NA,2,NA,NA,NA,1,NA,0.0154575628057421,"1",NA,NA,NA,"1",4,NA,"0","1",NA,"1",NA,"0",0,1,-2.4140418,NA,NA,NA,NA,20883,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","Jam'iyyat-i Islami-yi Afghanistan, Taleban, UIFSA",NA,2,1,3,1,5,0,-7,NA,NA,0,NA,1
"23","Afghanistan",1997,"AFG",700,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0.75079703,NA,16569.439,NA,24,NA,2,NA,NA,NA,1,NA,0.0152949198069617,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,-2.4140418,NA,NA,NA,NA,22132,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","UIFSA",NA,2,1,3,1,2,0,-7,NA,NA,0,0,5
"24","Afghanistan",1998,"AFG",700,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0.75079703,NA,16430.25,NA,24,NA,2,NA,NA,NA,1,NA,0.0149147457824653,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,-2.422996,NA,NA,NA,NA,21354,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","UIFSA",NA,2,1,3,1,2,0,-7,NA,NA,0,0,5
"25","Afghanistan",1999,"AFG",700,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0.75079703,NA,17323.119,NA,24,NA,2,NA,NA,NA,1,NA,0.0149147457824653,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,-2.422996,NA,NA,NA,NA,21923,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,1,1,"Government of Afghanistan","UIFSA",NA,2,1,3,1,2,0,-7,NA,NA,0,0,5
"26","Afghanistan",2000,"AFG",700,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0.75079703,NA,17764.25,NA,24,NA,2,NA,NA,NA,1,NA,0.0149147457824653,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,-2.4401865,NA,NA,NA,NA,22720,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,0,1,"Government of Afghanistan","UIFSA",NA,2,1,3,1,2,0,-7,2,NA,0,0,5
"27","Afghanistan",2001,"AFG",700,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0.75079703,NA,15491.63,NA,24,NA,NA,NA,NA,NA,1,NA,0.0244495350321844,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,-2.4401865,NA,NA,NA,NA,22080,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,NA,1,"Government of Afghanistan","UIFSA",NA,2,1,4,1,2,0,NA,2,NA,0,0,5
"28","Afghanistan",2002,"AFG",700,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,0,0,0.75079703,0,19641.961,NA,22,NA,NA,NA,NA,NA,1,NA,0.0936726381684701,NA,NA,NA,NA,".l",4,NA,NA,NA,NA,NA,NA,NA,0,1,-2.0353892,NA,NA,NA,NA,22930,0.769344584540685,0,NA,NA,NA,NA,NA,1,NA,0,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan",NA,1,1,3,1,5,0,NA,2,NA,0,1,1
"29","Afghanistan",2003,"AFG",700,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,0,0,0.75079703,0,21115.461,NA,22,NA,NA,NA,NA,NA,1,NA,0.0988156257334482,NA,NA,NA,NA,".l",4,2,NA,NA,NA,NA,NA,NA,0,1,-2.1978087,NA,NA,NA,NA,22842,0.769344584540685,0,NA,NA,NA,NA,NA,1,NA,0,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Taleban",NA,1,1,4,1,5,0,NA,2,NA,0,1,5
"30","Afghanistan",2004,"AFG",700,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,0,0,0.75079703,0,21568.471,NA,22,NA,1,NA,NA,NA,1,NA,0.114267308883147,NA,NA,NA,NA,".l",4,NA,NA,NA,NA,NA,NA,NA,0,1,-2.2961786,NA,NA,NA,NA,22753,0.769344584540685,0,NA,"Presidential",NA,NA,NA,1,NA,0,"Government of Afghanistan","Taleban",NA,1,1,4,1,5,0,NA,2,NA,0,1,3
"31","Afghanistan",2005,"AFG",700,0,0,NA,0,1,0,1,1,1,1,1,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,0,0,0.75079703,1,23774.689,9,22,NA,1,8.2,NA,1,1,1,0.146202171403306,"1",3,NA,NA,"3",NA,NA,"0","0","0","1","1","1",0,1,-2.0709343,60.827019,65.056465,49.64706,NA,22665,0.769344584540685,0,NA,"Presidential",NA,0,NA,1,NA,0,"Government of Afghanistan","Taleban",NA,2,1,4,1,5,NA,NA,2,NA,0,1,3
"32","Afghanistan",2006,"AFG",700,0,0,NA,0,1,0,1,1,1,1,1,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,1,1,0.75079703,1,24681.08,NA,21,NA,1,8.2,NA,1,NA,NA,0.165669342378158,"1",NA,NA,NA,"3",NA,NA,"1","0","0","0","1","1",0,3,-2.2213016,60.827019,65.056465,49.64706,NA,22576,0.769344584540685,0,NA,"Presidential",NA,0,NA,7,NA,0,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Taleban",NA,2,1,4,1,4,NA,NA,2,NA,0,1,5
"33","Afghanistan",2007,"AFG",700,0,0,NA,0,1,0,1,1,1,1,1,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,1,1,0.75079703,1,26856.641,9,22,NA,1,8.4,NA,1,NA,1,0.16502721717526,"1",5,NA,NA,"3",NA,NA,"1","0","0","0","1","1",0,3,-2.4105814,60.827019,65.056465,49.64706,NA,22488,0.769344584540685,0,NA,"Presidential",NA,0,NA,7,NA,NA,"Government of Afghanistan","Taleban",NA,2,1,4,1,4,NA,NA,2,NA,0,1,3
"34","Afghanistan",2008,"AFG",700,0,0,NA,0,1,0,1,1,1,1,1,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,1,1,0.75079703,1,28273.59,NA,22,NA,1,8.8,NA,1,NA,NA,0.16002352630002,"1",NA,NA,NA,"3",NA,NA,"1","0","0","0","1","1",0,3,-2.6904774,60.827019,65.056465,49.64706,NA,23511,0.769344584540685,0,NA,"Presidential",NA,0,NA,7,NA,NA,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Taleban",NA,2,1,4,1,4,NA,NA,2,NA,0,1,5
"35","Afghanistan",2009,"AFG",700,0,0,NA,0,1,0,1,1,1,1,1,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,1,1,0.75079703,1,28273.59,10,22,NA,1,9.2,NA,1,NA,2,0.163360826737214,"1",3,NA,NA,"3",NA,NA,"1","0","0","0","1","1",0,3,-2.7126889,60.827019,65.056465,49.64706,NA,23994,0.769344584540685,0,NA,"Presidential",NA,0,NA,7,NA,NA,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Taleban",NA,2,1,4,1,4,NA,NA,2,NA,0,1,5
"36","Afghanistan",2010,"AFG",700,0,0,NA,0,1,0,1,1,1,1,1,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,1,1,0.75079703,1,28273.59,NA,22,NA,1,8.8,NA,1,NA,NA,0.141154050395784,"1",NA,NA,NA,"3",NA,NA,"1","0","0","0","1","1",0,3,-2.5791519,60.827019,65.056465,49.64706,NA,24486,0.769344584540685,0,NA,"Presidential",NA,0,NA,7,NA,NA,"Government of Afghanistan","Hizb-i Islami-yi Afghanistan, Taleban",NA,2,1,4,1,4,NA,NA,2,NA,0,1,5
"37","Albania",1975,"ALB",339,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,0.096599996,0,9718.1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486292407128934,NA,NA,NA,NA,"2",4,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,2400.8,0.220426,0,NA,"Assembly-Elected President",NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-9,NA,NA,0,NA,NA
"38","Albania",1976,"ALB",339,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,0.096599996,0,10071.77,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0486292407128934,NA,NA,NA,NA,"2",4,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,2454.25,0.220426,0,NA,"Assembly-Elected President",NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-9,NA,NA,0,NA,NA
"39","Albania",1977,"ALB",339,0,0,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0.096599996,0,10464.86,NA,NA,NA,2,NA,NA,NA,NA,NA,0.0486292407128934,"1",NA,NA,NA,"2",4,NA,"0","0",NA,"1","0","1",0,3,NA,NA,NA,NA,NA,2508.03,0.220426,0,NA,"Assembly-Elected President",NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-9,NA,NA,0,0,NA
"40","Albania",1978,"ALB",339,0,0,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0.096599996,0,10976.64,NA,NA,NA,2,NA,NA,NA,0,NA,0.0486494062715069,"1",NA,NA,NA,"2",4,NA,"0","0",NA,"1","0","1",0,3,NA,NA,NA,NA,NA,2562.1201,0.220426,0,NA,"Assembly-Elected President",NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-9,NA,NA,0,0,NA
